order_id,CUST ID,First Name,last_name,date,product,category,region,price,qty,quantity,rating,gender,margin_pct,tags,age,SALES_AMT,DOB,Reg?,sales_amount,channel,payment_mode,unit_cost,profit
ORD-011510,CUST-8050,Emeka,Okoro,2024-11-17,Laptop,Electronics,Lagos,470500.0,1,1,4.4,F,31.71,"bulk_order,loyalty",58,470500.0,1966-04-19,No,470500.0,In-Store,POS,321300.0,149200.0
ORD-013994,CUST-5926,Umar,Femi,2024-11-18,Vitamins,Health,Enugu,20700.0,10,10,3.7,Male,42.03,"online_exclusive,bulk_order,loyalty",62,207000.0,1962-11-06,Yes,207000.0,In-Store,USSD,12000.0,87000.0
ORD-013348,CUST-4341,Chidi,Bello,2024-08-31,Stapler,Stationery,Kano,5400.0,0,0,3.6,,33.33,"vip,seasonal",22,10800.0,2002-10-11,Yes,10800.0,B2B,POS,3600.0,3600.0
ORD-011411,CUST-5600,Bisi,Suleiman,2024-09-23,Notebook A4,Stationery,Kano,3200.0,2,2,4.6,F,43.75,first_purchase,46,6400.0,1978-08-10,Yes,6400.0,B2B,POS,1800.0,2800.0
ORD-012334,CUST-4200,Chidi,Adewale,2024-12-12,Pens 50pk,Stationery,Lagos,4900.0,3,3,4.8,Female,30.61,"first_purchase,seasonal",32,14700.0,1992-03-07,No,14700.0,Online,Bank Transfer,3400.0,4500.0
ORD-011070,CUST-1810,Umar,Bello,2024-02-26,Stapler,Stationery,Ibadan,,5,5,5.0,Female,33.33,"seasonal,online_exclusive",42,25500.0,1982-11-03,No,25500.0,B2B,Mobile App,3400.0,8500.0
ORD-013075,CUST-4282,Musa,Okoro,2024-07-26,Rice 50kg,Groceries,Port Harcourt,43900.0,2,2,2.7,M,38.27,"bulk_order,promo,seasonal",28,87800.0,1996-08-25,Yes,87800.0,Wholesale,USSD,27100.0,33600.0
ORD-013119,CUST-5694,Taiwo,Adeyemi,2024-12-23,Cooking Oil,Groceries,Ibadan,24100.0,10,10,4.2,Male,29.05,"online_exclusive,first_purchase",20,241000.0,2004-10-13,Yes,241000.0,In-Store,Mobile App,17100.0,70000.0
ORD-010554,CUST-2252,Fatima,Okoro,2024-03-15,Rice 50kg,Groceries,Lagos,47800.0,2,2,4.2,Female,33.05,"online_exclusive,new_customer,promo",21,95600.0,2003-10-15,Yes,95600.0,Online,Mobile App,32000.0,31600.0
ORD-010825,CUST-9159,Kemi,Adesanya,2024-10-05,Face Cream,Health,Enugu,8900.0,1,1,4.0,F,33.71,"promo,online_exclusive",45,8900.0,1979-04-15,Yes,8900.0,B2B,Cash,5900.0,3000.0
ORD-013667,CUST-9737,Amina,Adesanya,2024-04-10,Monitor,Electronics,Lagos,195700.0,10,10,4.1,M,38.78,"seasonal,bulk_order",60,1957000.0,1964-02-17,No,1957000.0,In-Store,USSD,119800.0,759000.0
ORD-013554,CUST-1170,Tunde,Hassan,2024-09-26,Phone,Electronics,Ibadan,102300.0,2,2,3.9,Male,33.92,"loyalty,bulk_order",57,204600.0,1967-11-16,Yes,204600.0,In-Store,USSD,67600.0,69400.0
ORD-012680,CUST-1217,Kemi,Adesanya,2024-02-27,Notebook A4,Stationery,Ibadan,2500.0,3,3,2.2,Male,40.0,"vip,first_purchase",30,7500.0,1994-12-01,Yes,7500.0,Online,Mobile App,1500.0,3000.0
ORD-011484,CUST-8424,Taiwo,Adeyemi,2024-06-17,Notebook A4,Stationery,Kano,4100.0,3,3,3.3,Female,29.27,loyalty,51,12300.0,1973-10-15,No,12300.0,In-Store,POS,2900.0,3600.0
ORD-012564,CUST-3729,Ngozi,Obi,2024-10-08,Bookshelf,Furniture,Port Harcourt,54800.0,2,2,5.0,M,42.15,"online_exclusive,first_purchase,seasonal",59,109600.0,1965-07-27,No,109600.0,Wholesale,USSD,31700.0,46200.0
ORD-012023,CUST-5185,Bisi,Bello,2024-05-06,Monitor,Electronics,Lagos,208300.0,1,1,5.0,M,30.39,loyalty,27,208300.0,1997-11-07,No,208300.0,In-Store,Mobile App,145000.0,63300.0
ORD-010336,CUST-8989,Ngozi,Okonkwo,2024-12-03,Standing Desk,Furniture,Kano,,3,3,3.7,Female,30.3,"loyalty,seasonal,new_customer",53,467400.0,1971-10-25,Yes,467400.0,Online,USSD,108600.0,141600.0
ORD-012404,CUST-5659,Musa,Suleiman,2024-02-08,Phone,Electronics,Port Harcourt,,1,1,3.8,Male,39.49,"new_customer,seasonal",38,97500.0,1986-10-27,No,97500.0,Online,Mobile App,59000.0,38500.0
ORD-011473,CUST-3790,Ola,Adeyemi,2024-05-24,Pens 50pk,Stationery,Abuja,4800.0,10,10,3.3,Male,39.58,loyalty,43,48000.0,1981-08-28,No,48000.0,Wholesale,POS,2900.0,19000.0
ORD-012290,CUST-3852,Hauwa,Lawal,2024-06-12,Bookshelf,Furniture,Abuja,59600.0,1,1,5.0,M,36.07,"loyalty,first_purchase,bulk_order",36,59600.0,1988-07-05,Yes,59600.0,Online,POS,38100.0,21500.0
ORD-013718,CUST-9045,Amina,Okoro,2024-10-27,Notebook A4,Stationery,Port Harcourt,3800.0,,1,4.9,Male,28.95,"bulk_order,online_exclusive",41,3800.0,1983-01-09,No,3800.0,B2B,Cash,2700.0,1100.0
ORD-012325,CUST-1894,Kemi,Adeyemi,2024-11-20,Laptop,Electronics,Kano,406800.0,3,3,3.6,Male,41.84,loyalty,38,1220400.0,1986-04-02,Yes,1220400.0,B2B,POS,236600.0,510600.0
ORD-014089,CUST-7003,Musa,Adewale,2024-01-19,Headset,Electronics,Ibadan,37300.0,2,2,5.0,M,35.66,"bulk_order,new_customer,seasonal",53,74600.0,1971-03-03,No,74600.0,B2B,USSD,24000.0,26600.0
ORD-010499,CUST-2539,Taiwo,Lawal,2024-04-19,Sanitiser 5L,Health,Abuja,8300.0,1,1,4.8,M,37.35,"vip,bulk_order,promo",44,8300.0,1980-03-10,No,8300.0,Wholesale,Bank Transfer,5200.0,3100.0
ORD-011408,CUST-1255,Umar,Eze,2024-10-28,Headset,Electronics,Kano,32500.0,5,5,4.0,M,43.08,new_customer,52,162500.0,1972-07-14,No,162500.0,Online,USSD,18500.0,70000.0
ORD-012949,CUST-5553,Umar,Hassan,2024-10-09,Stapler,Stationery,Lagos,6500.0,3,3,5.0,Female,38.46,"promo,seasonal",64,19500.0,1960-02-11,Yes,19500.0,Wholesale,Mobile App,4000.0,7500.0
ORD-011705,CUST-1437,Tunde,Adeyemi,2024-08-03,Cooking Oil,Groceries,Abuja,32300.0,1,1,2.1,M,43.03,"promo,seasonal,bulk_order",49,32300.0,1975-05-18,Yes,32300.0,In-Store,Cash,18400.0,13900.0
ORD-014132,CUST-7151,Fatima,Obi,2024-10-01,Vitamins,Health,KANO,,5,5,4.0,M,30.41,online_exclusive,34,85500.0,1990-03-20,No,85500.0,In-Store,Mobile App,11900.0,26000.0
ORD-011614,CUST-3780,Emeka,Okoro,2024-11-30,Sugar 25kg,Groceries,Kano,21600.0,1,1,5.0,Male,36.11,"first_purchase,online_exclusive,seasonal",24,21600.0,2000-07-09,Yes,21600.0,In-Store,Cash,13800.0,7800.0
ORD-012802,CUST-3121,Ngozi,Nwosu,2024-08-22,Tablet,Electronics,Enugu,190600.0,5,5,2.9,Male,37.25,"loyalty,bulk_order",55,953000.0,1969-04-21,No,953000.0,Online,POS,119600.0,355000.0
ORD-013305,CUST-1387,Hauwa,Femi,2024-04-28,Sugar 25kg,Groceries,Ibadan,17900.0,10,10,4.9,Female,43.02,"bulk_order,promo",21,179000.0,2003-02-01,Yes,179000.0,Wholesale,POS,10200.0,77000.0
ORD-011548,CUST-8094,Kemi,Obi,2024-12-13,Monitor,Electronics,Kano,255000.0,10,10,3.1,Female,39.49,"new_customer,bulk_order",20,2550000.0,2004-01-08,Yes,2550000.0,Wholesale,Mobile App,154300.0,1007000.0
ORD-013937,CUST-5981,Bisi,Okonkwo,2024-02-12,Rice 50kg,Groceries,Ibadan,44000.0,5,5,2.9,Male,41.59,"promo,vip,bulk_order",27,220000.0,1997-12-11,No,220000.0,In-Store,Mobile App,25700.0,91500.0
ORD-010715,CUST-4923,Taiwo,Okonkwo,2024-09-08,Cooking Oil,Groceries,Kano,24500.0,1,1,5.0,Female,30.2,new_customer,35,24500.0,1989-11-22,No,24500.0,In-Store,Mobile App,17100.0,7400.0
ORD-010438,CUST-6458,Fatima,Bello,2024-11-03,Printer,Electronics,Enugu,111800.0,2,2,2.7,Male,43.2,"bulk_order,first_purchase,promo",65,223600.0,1959-06-12,No,223600.0,Wholesale,Mobile App,63500.0,96600.0
ORD-010125,CUST-7342,Ola,Bello,2024-12-23,Stapler,Stationery,enugu,6000.0,10,10,4.8,Female,28.33,"seasonal,online_exclusive,new_customer",44,60000.0,1980-11-21,Yes,60000.0,In-Store,Mobile App,4300.0,17000.0
ORD-012447,CUST-1047,Emeka,Adeyemi,2024-08-25,Stapler,Stationery,Kano,8600.0,2,2,5.0,Female,40.7,new_customer,29,17200.0,1995-07-25,Yes,17200.0,B2B,Cash,5100.0,7000.0
ORD-013472,CUST-8300,Hauwa,Okonkwo,2024-05-22,Bookshelf,Furniture,Abuja,46200.0,10,10,5.0,Female,32.9,"new_customer,seasonal",23,462000.0,2001-06-24,No,462000.0,Wholesale,USSD,31000.0,152000.0
ORD-012205,CUST-7836,Ola,Lawal,2024-09-04,Vitamins,Health,Ibadan,18400.0,10,10,3.3,F,35.87,first_purchase,31,184000.0,1993-03-02,Yes,184000.0,B2B,Cash,11800.0,66000.0
ORD-010764,CUST-3097,Bisi,Adeyemi,2024-06-20,Phone,Electronics,Enugu,132500.0,3,3,3.9,F,43.32,"vip,seasonal,new_customer",18,397500.0,2006-09-06,No,397500.0,Online,POS,75100.0,172200.0
ORD-011005,CUST-3404,Bisi,Bello,2024-03-03,Vitamins,Health,Port Harcourt,20500.0,1,1,5.0,Female,42.93,promo,42,20500.0,1982-09-26,Yes,20500.0,In-Store,Cash,11700.0,8800.0
ORD-010399,CUST-2066,Kemi,Bello,2024-11-24,Headset,Electronics,Abuja,33100.0,5,5,4.7,Male,31.42,new_customer,52,165500.0,1972-08-28,Yes,165500.0,In-Store,USSD,22700.0,52000.0
ORD-013756,CUST-7310,Hauwa,Obi,2024-07-08,Monitor,Electronics,Enugu,219800.0,2,2,3.0,Female,42.77,vip,40,439600.0,1984-09-06,No,439600.0,B2B,Bank Transfer,125800.0,188000.0
ORD-010199,CUST-1436,Adaeze,Nwosu,2024-10-23,Sanitiser 5L,Health,Port Harcourt,11600.0,3,3,4.7,Male,31.03,"first_purchase,new_customer",30,34800.0,1994-02-05,No,34800.0,Wholesale,POS,8000.0,10800.0
ORD-010677,CUST-3802,Musa,Eze,2024-03-23,Standing Desk,Furniture,Enugu,179200.0,2,2,4.3,F,38.5,bulk_order,26,358400.0,1998-07-01,Yes,358400.0,Online,Mobile App,110200.0,138000.0
ORD-014185,CUST-7693,Bisi,Adeyemi,2024-03-09,Rice 50kg,Groceries,Port Harcourt,48000.0,1,1,5.0,F,34.38,first_purchase,21,48000.0,2003-05-26,No,48000.0,B2B,Cash,31500.0,16500.0
ORD-012630,CUST-5181,Taiwo,Adeyemi,2024-01-21,Bookshelf,Furniture,Ibadan,49200.0,2,2,4.9,M,35.77,vip,43,98400.0,1981-05-19,Yes,98400.0,Online,Bank Transfer,31600.0,35200.0
ORD-013030,CUST-4747,Hauwa,Idris,2024-01-20,Laptop,Electronics,Port Harcourt,426800.0,2,2,5.0,Male,44.96,"seasonal,vip,first_purchase",21,853600.0,2003-06-05,No,853600.0,Online,Bank Transfer,234900.0,383800.0
ORD-013398,CUST-6104,Chidi,Suleiman,2024-06-17,Vitamins,Health,Abuja,13900.0,1,1,4.1,Male,32.37,online_exclusive,62,13900.0,1962-11-11,Yes,13900.0,Wholesale,Mobile App,9400.0,4500.0
ORD-013410,CUST-1643,Tunde,Adewale,2024-09-12,Sugar 25kg,Groceries,Abuja,20000.0,10,10,,Female,36.5,new_customer,37,200000.0,1987-08-24,Yes,200000.0,Wholesale,Mobile App,12700.0,73000.0
ORD-011444,CUST-7949,Yemi,Adeyemi,2024-01-22,Face Cream,Health,Port Harcourt,9500.0,2,2,3.8,F,31.58,first_purchase,25,19000.0,1999-05-17,Yes,19000.0,In-Store,USSD,6500.0,6000.0
ORD-013400,CUST-1126,Musa,Eze,2024-10-03,Headset,Electronics,Ibadan,,2,2,3.8,Female,41.31,"new_customer,first_purchase",50,70200.0,1974-04-12,No,70200.0,In-Store,Bank Transfer,20600.0,29000.0
ORD-013891,CUST-6824,Ngozi,Okonkwo,2024-09-11,Printer,Electronics,Enugu,111700.0,3,3,5.0,Male,44.05,"seasonal,new_customer",52,335100.0,1972-10-23,Yes,335100.0,Online,Cash,62500.0,147600.0
ORD-010728,CUST-2647,Adaeze,Lawal,2024-11-05,Face Cream,Health,Kano,11200.0,0,0,4.6,Female,33.04,"vip,online_exclusive,bulk_order",58,22400.0,1966-04-05,Yes,22400.0,Wholesale,Cash,7500.0,7400.0
ORD-010300,CUST-5188,Chidi,Ibrahim,2024-11-04,Printer,Electronics,Ibadan,121200.0,2,2,3.7,M,28.47,"new_customer,online_exclusive",34,242400.0,1990-06-24,Yes,242400.0,Online,POS,86700.0,69000.0
ORD-011939,CUST-7245,Hauwa,Suleiman,2024-10-12,Office Chair,Furniture,Ibadan,81600.0,2,2,4.1,Male,41.79,"new_customer,seasonal,bulk_order",46,163200.0,1978-02-18,No,163200.0,Online,Bank Transfer,47500.0,68200.0
ORD-013776,CUST-2753,Bisi,Obi,2024-11-14,Sanitiser 5L,Health,Abuja,10400.0,2,2,4.6,F,36.54,"online_exclusive,first_purchase,loyalty",62,20800.0,1962-07-25,Yes,20800.0,Wholesale,USSD,6600.0,7600.0
ORD-013378,CUST-2731,Amina,Idris,2024-01-21,Vitamins,Health,Kano,19300.0,2,2,4.8,Male,38.86,"first_purchase,vip,new_customer",29,38600.0,1995-05-09,No,38600.0,Wholesale,USSD,11800.0,15000.0
ORD-012401,CUST-3500,Seun,Obi,2024-07-18,Office Chair,Furniture,Abuja,73000.0,1,1,2.8,F,31.64,"bulk_order,new_customer,promo",55,73000.0,1969-06-17,No,73000.0,B2B,,49900.0,23100.0
ORD-013605,CUST-7297,Musa,Nwosu,2024-07-16,Monitor,Electronics,Abuja,175800.0,3,3,3.9,Female,36.35,"bulk_order,online_exclusive",59,527400.0,1965-01-03,No,527400.0,Wholesale,Cash,111900.0,191700.0
ORD-010755,CUST-5219,Fatima,Bello,2024-03-08,Face Cream,Health,Port Harcourt,,5,5,3.6,Female,44.83,"seasonal,online_exclusive",50,87000.0,1974-07-12,No,87000.0,Wholesale,USSD,9600.0,39000.0
ORD-013504,CUST-6063,Umar,Suleiman,2024-11-11,Monitor,Electronics,Port Harcourt,261500.0,2,2,2.6,F,39.08,promo,45,523000.0,1979-11-08,Yes,523000.0,Online,Cash,159300.0,204400.0
ORD-012394,CUST-1737,Bisi,Adewale,2024-04-25,Vitamins,Health,Lagos,18100.0,3,3,3.7,M,38.12,"first_purchase,promo,seasonal",62,54300.0,1962-01-19,No,54300.0,Wholesale,POS,11200.0,20700.0
ORD-011937,CUST-1296,Umar,Okonkwo,2024-07-07,Face Cream,Health,Enugu,10100.0,2,2,4.6,Female,40.59,online_exclusive,46,20200.0,1978-11-27,Yes,20200.0,B2B,POS,6000.0,8200.0
ORD-013612,CUST-7145,Tunde,Lawal,2024-11-23,Tablet,Electronics,Enugu,,20,20,2.3,Male,30.22,"online_exclusive,first_purchase",54,3852000.0,1970-10-04,Yes,3852000.0,In-Store,POS,134400.0,1164000.0
ORD-010459,CUST-1489,Seun,Femi,2024-10-24,Stapler,Stationery,Ibadan,8200.0,1,1,4.9,Female,37.8,"online_exclusive,vip",62,8200.0,1962-06-07,No,8200.0,B2B,Cash,5100.0,3100.0
ORD-010729,CUST-5996,Ngozi,Nwosu,2024-01-17,Stapler,Stationery,UNKNOWN,7600.0,1,1,2.8,F,35.53,"promo,seasonal",36,7600.0,1988-01-24,Yes,7600.0,Online,Mobile App,4900.0,2700.0
ORD-010690,CUST-6040,Fatima,Eze,2024-09-17,Office Chair,Furniture,Enugu,108500.0,1,1,3.8,Male,43.32,online_exclusive,40,108500.0,1984-01-26,Yes,108500.0,Wholesale,POS,61500.0,47000.0
ORD-012884,CUST-5039,Seun,Ibrahim,2024-01-04,Stapler,Stationery,Ibadan,6900.0,2,2,3.0,M,42.03,"promo,first_purchase,bulk_order",29,13800.0,1995-07-22,No,13800.0,Wholesale,Mobile App,4000.0,5800.0
ORD-011134,CUST-1347,Tunde,Femi,2024-04-25,Sugar 25kg,Groceries,Port Harcourt,-18400.0,3,3,4.7,Female,30.43,seasonal,53,55200.0,1971-10-08,Yes,55200.0,Wholesale,USSD,12800.0,16800.0
ORD-013372,CUST-5609,Adaeze,Adeyemi,2024-09-19,Office Chair,Furniture,Abuja,112700.0,2,2,3.2,Female,35.05,"bulk_order,loyalty",37,225400.0,1987-11-22,No,225400.0,In-Store,USSD,73200.0,79000.0
ORD-010663,CUST-5545,Taiwo,Femi,2024-12-14,Headset,Electronics,Abuja,27800.0,1,1,3.9,M,40.29,vip,21,27800.0,2003-10-28,No,27800.0,Online,POS,16600.0,11200.0
ORD-013153,CUST-2340,Ngozi,Ibrahim,2024-12-02,Rice 50kg,Groceries,lagos,46300.0,5,5,5.0,Female,41.47,"bulk_order,promo,vip",31,231500.0,1993-05-01,No,231500.0,Wholesale,Bank Transfer,27100.0,96000.0
ORD-010505,CUST-5425,Umar,Adeyemi,2024-03-08,Tablet,Electronics,Ibadan,207400.0,20,20,4.1,Female,42.24,"first_purchase,new_customer",35,4148000.0,1989-03-10,Yes,4148000.0,B2B,Cash,119800.0,1752000.0
ORD-012368,CUST-3922,Fatima,Nwosu,2024-10-24,Bookshelf,Furniture,Kano,41200.0,1,1,2.8,F,37.86,"promo,vip,loyalty",31,41200.0,1993-02-17,Yes,41200.0,B2B,USSD,25600.0,15600.0
ORD-013246,CUST-1433,Umar,Nwosu,2024-05-11,Stapler,Stationery,Lagos,8500.0,2,2,3.6,F,42.35,"loyalty,new_customer",33,17000.0,1991-03-07,No,17000.0,Wholesale,Bank Transfer,4900.0,7200.0
ORD-012598,CUST-7021,Umar,Adesanya,2024-03-09,Monitor,Electronics,Ibadan,250600.0,10,10,4.2,M,44.61,"loyalty,bulk_order,new_customer",55,2506000.0,1969-02-24,Yes,2506000.0,Wholesale,USSD,138800.0,1118000.0
ORD-014165,CUST-2749,Ola,Idris,2024-06-07,Office Chair,Furniture,Abuja,137600.0,1,1,2.7,M,43.9,bulk_order,59,137600.0,1965-08-15,No,137600.0,Online,Mobile App,77200.0,60400.0
ORD-012543,CUST-4666,Bisi,Bello,2024-03-13,Laptop,Electronics,Enugu,430800.0,2,2,0,M,34.94,"new_customer,bulk_order,seasonal",30,861600.0,1994-05-14,Yes,861600.0,Online,Cash,280300.0,301000.0
ORD-012749,CUST-2834,Ola,Ibrahim,2024-08-06,Pens 50pk,Stationery,Kano,5000.0,1,1,5.0,Male,34.0,"first_purchase,new_customer,seasonal",60,5000.0,1964-04-20,Yes,5000.0,Online,Cash,3300.0,1700.0
ORD-012722,CUST-4109,Bisi,Adeyemi,2024-08-16,Stapler,Stationery,Ibadan,9000.0,2,2,5.0,F,32.22,"online_exclusive,first_purchase",61,18000.0,1963-12-05,No,18000.0,Online,Mobile App,6100.0,5800.0
ORD-011992,CUST-2153,Kemi,Adeyemi,2024-08-01,Laptop,Electronics,Lagos,480800.0,20,20,4.0,Female,31.32,"loyalty,seasonal,bulk_order",28,9616000.0,1996-06-28,No,9616000.0,Online,USSD,330200.0,3012000.0
ORD-011048,CUST-9629,Ola,Ibrahim,2024-02-29,Sugar 25kg,Groceries,Port Harcourt,16200.0,,3,1.0,Male,33.95,"loyalty,online_exclusive,bulk_order",24,48600.0,2000-10-23,Yes,48600.0,In-Store,Cash,10700.0,16500.0
ORD-011035,CUST-1409,Umar,Suleiman,2024-05-22,Printer,Electronics,Abuja,142000.0,20,20,5.0,M,40.99,seasonal,45,2840000.0,1979-12-21,No,2840000.0,Online,POS,83800.0,1164000.0
ORD-012011,CUST-4494,Ngozi,Okonkwo,2024-08-10,Vitamins,Health,Lagos,14600.0,1,1,4.7,Male,33.56,"bulk_order,first_purchase",38,14600.0,1986-09-25,No,14600.0,B2B,Bank Transfer,9700.0,4900.0
ORD-011902,CUST-1378,Ola,Adesanya,2024-09-15,Vitamins,Health,Kano,"  NGN 15,300  ",1,1,4.3,M,39.22,"loyalty,first_purchase",56,15300.0,1968-12-27,No,15300.0,In-Store,Bank Transfer,9300.0,6000.0
ORD-012899,CUST-3047,Emeka,Bello,2024-09-24,Phone,Electronics,Port Harcourt,131700.0,2,2,3.6,Female,40.62,"promo,new_customer",38,263400.0,1986-08-10,Yes,263400.0,Wholesale,Cash,78200.0,107000.0
ORD-012343,CUST-5081,Ngozi,Hassan,2024-10-06,Phone,Electronics,Port Harcourt,178800.0,3,3,4.9,Female,30.2,online_exclusive,20,536400.0,2004-05-24,No,536400.0,Online,Bank Transfer,124800.0,162000.0
ORD-010701,CUST-8312,Kemi,Adesanya,2024-10-11,Office Chair,Furniture,Abuja,86600.0,10,10,2.6,Female,43.07,"seasonal,bulk_order,promo",43,866000.0,1981-03-17,No,866000.0,In-Store,Cash,49300.0,373000.0
ORD-010337,CUST-6153,Adaeze,Bello,2024-08-23,Standing Desk,Furniture,Abuja,188300.0,10,10,4.3,M,41.1,"first_purchase,loyalty",48,1883000.0,1976-12-03,No,1883000.0,B2B,Cash,110900.0,774000.0
ORD-011182,CUST-7033,Tunde,Okonkwo,2024-07-20,Printer,Electronics,Enugu,108500.0,2,2,4.9,Male,34.93,"seasonal,first_purchase,vip",59,217000.0,1965-11-06,Yes,217000.0,B2B,Mobile App,70600.0,75800.0
ORD-013915,CUST-5615,Umar,Femi,2024-09-11,Laptop,Electronics,KANO,504100.0,1,1,4.2,M,30.65,loyalty,34,504100.0,1990-09-09,Yes,504100.0,Online,POS,349600.0,154500.0
ORD-010335,CUST-5337,Ola,Okonkwo,2024-05-26,Pens 50pk,Stationery,Enugu,4000.0,5,5,3.8,Male,27.5,"seasonal,online_exclusive",25,20000.0,1999-03-12,No,20000.0,In-Store,USSD,2900.0,5500.0
ORD-013063,CUST-3544,Adaeze,Femi,2024-10-11,Standing Desk,Furniture,Lagos,185100.0,3,3,,Female,35.17,loyalty,37,555300.0,1987-09-26,Yes,555300.0,B2B,Bank Transfer,120000.0,195300.0
ORD-011543,CUST-5763,Taiwo,Ibrahim,2024-02-10,Pens 50pk,Stationery,Kano,3500.0,2,2,4.0,M,37.14,"vip,promo",31,7000.0,1993-08-16,Yes,7000.0,Online,Mobile App,2200.0,2600.0
ORD-010321,CUST-6209,Yemi,Suleiman,2024-01-18,Monitor,Electronics,Kano,269800.0,1,1,5.0,M,28.21,online_exclusive,26,269800.0,1998-03-21,Yes,269800.0,Online,USSD,193700.0,76100.0
ORD-012248,CUST-9917,Taiwo,Suleiman,2024-05-28,Printer,Electronics,Lagos,125300.0,1,1,3.6,Male,35.12,seasonal,33,125300.0,1991-09-04,No,125300.0,B2B,,81300.0,44000.0
ORD-011708,CUST-6515,Seun,Eze,2024-10-02,Sugar 25kg,Groceries,Enugu,23900.0,10,10,3.4,Female,42.26,"online_exclusive,promo,seasonal",59,239000.0,1965-04-21,No,239000.0,B2B,,13800.0,101000.0
ORD-010147,CUST-2756,Musa,Hassan,2024-08-29,Sanitiser 5L,Health,Ibadan,10700.0,2,2,5.0,Male,33.64,"vip,new_customer,promo",44,21400.0,1980-09-09,No,21400.0,Wholesale,Cash,7100.0,7200.0
ORD-013985,CUST-7983,Adaeze,Adewale,2024-07-04,Cooking Oil,Groceries,Kano,25900.0,1,1,5.0,Female,31.66,first_purchase,41,25900.0,1983-05-21,No,25900.0,Online,Cash,17700.0,8200.0
ORD-012649,CUST-9625,Umar,Lawal,2024-04-27,Monitor,Electronics,Abuja,,5,5,3.1,Male,29.65,"promo,bulk_order,vip",47,1177000.0,1977-10-21,Yes,1177000.0,Online,Bank Transfer,165600.0,349000.0
ORD-012775,CUST-5634,Chidi,Okoro,2024-12-10,Rice 50kg,Groceries,Lagos,40600.0,1,1,4.1,Female,43.6,"new_customer,seasonal",49,40600.0,1975-11-22,Yes,40600.0,Online,Mobile App,22900.0,17700.0
ORD-013276,CUST-8863,Chidi,Hassan,2024-04-25,Sugar 25kg,Groceries,Lagos,17800.0,10,10,4.3,F,41.01,"vip,promo",62,178000.0,1962-03-15,Yes,178000.0,B2B,Mobile App,10500.0,73000.0
ORD-012663,CUST-2155,Adaeze,Adesanya,2024-03-22,Bookshelf,Furniture,Kano,51200.0,2,2,4.3,M,42.38,"promo,online_exclusive,loyalty",19,102400.0,2005-06-18,No,102400.0,Online,Mobile App,29500.0,43400.0
ORD-010974,CUST-3519,Emeka,Ibrahim,2024-01-25,Stapler,Stationery,PORT HARCOURT,7200.0,5,5,3.7,Male,29.17,"bulk_order,new_customer",21,36000.0,2003-02-05,Yes,36000.0,Wholesale,Mobile App,5100.0,10500.0
ORD-011366,CUST-6319,Kemi,Idris,2024-10-11,Cooking Oil,Groceries,Ibadan,27400.0,1,1,4.6,M,32.12,"first_purchase,new_customer,online_exclusive",25,27400.0,1999-11-08,Yes,27400.0,Wholesale,POS,18600.0,8800.0
ORD-011587,CUST-3094,Ola,Lawal,2024-06-22,Headset,Electronics,Lagos,32000.0,,10,3.9,Female,35.94,"new_customer,loyalty,first_purchase",34,320000.0,1990-08-04,No,320000.0,Wholesale,Bank Transfer,20500.0,115000.0
ORD-011294,CUST-3187,Ola,Adeyemi,2024-12-12,Stapler,Stationery,Abuja,9100.0,2,2,4.3,Female,32.97,"online_exclusive,bulk_order",33,18200.0,1991-10-23,No,18200.0,Wholesale,Mobile App,6100.0,6000.0
ORD-011207,CUST-5531,Kemi,Obi,2024-08-29,Pens 50pk,Stationery,Lagos,4400.0,2,2,4.1,Female,36.36,"promo,bulk_order,online_exclusive",24,8800.0,2000-06-20,Yes,8800.0,B2B,Bank Transfer,2800.0,3200.0
ORD-013168,CUST-2763,Ola,Okoro,2024-05-14,Monitor,Electronics,Abuja,222300.0,2,2,2.8,M,42.11,"new_customer,online_exclusive,first_purchase",58,444600.0,1966-02-10,No,444600.0,In-Store,Mobile App,128700.0,187200.0
ORD-011966,CUST-8743,Ola,Ibrahim,2024-07-08,Standing Desk,Furniture,Port Harcourt,161100.0,5,5,4.6,Female,37.37,new_customer,43,805500.0,1981-12-28,No,805500.0,Wholesale,POS,100900.0,301000.0
ORD-012846,CUST-6960,Bisi,Femi,2024-07-10,Pens 50pk,Stationery,Enugu,4500.0,10,10,4.4,Male,37.78,"new_customer,promo,online_exclusive",46,45000.0,1978-12-11,Yes,45000.0,Wholesale,Cash,2800.0,17000.0
ORD-012201,CUST-9617,Chidi,Ibrahim,2024-04-27,Phone,Electronics,Enugu,117500.0,5,5,3.8,F,36.94,"promo,first_purchase,seasonal",51,587500.0,1973-06-08,Yes,587500.0,B2B,Mobile App,74100.0,217000.0
ORD-010416,CUST-2037,Fatima,Bello,2024-01-16,Vitamins,Health,Kano,12200.0,,10,3.8,Female,45.08,"bulk_order,vip,first_purchase",46,122000.0,1978-04-03,No,122000.0,Wholesale,Cash,6700.0,55000.0
ORD-013012,CUST-1190,Taiwo,Eze,2024-07-29,Monitor,Electronics,Port Harcourt,192000.0,2,2,4.0,Male,44.38,promo,53,384000.0,1971-02-18,No,384000.0,In-Store,POS,106800.0,170400.0
